DateLake,LakeLevel_m,Flow_L_s
30/06/2020 0:00,340.704,192405
1/07/2020 0:00,340.604,190903
2/07/2020 0:00,340.503,189392
3/07/2020 0:00,340.401,188241
4/07/2020 0:00,340.304,168349
5/07/2020 0:00,340.353,47329
6/07/2020 0:00,340.444,19057
7/07/2020 0:00,340.475,96954
8/07/2020 0:00,340.444,121680
9/07/2020 0:00,340.399,121371
10/07/2020 0:00,340.351,89111
11/07/2020 0:00,340.339,33518
12/07/2020 0:00,340.365,16854
13/07/2020 0:00,340.398,16697
14/07/2020 0:00,340.409,73823
15/07/2020 0:00,340.375,111931
16/07/2020 0:00,340.331,111925
17/07/2020 0:00,340.285,95469
18/07/2020 0:00,340.257,54848
19/07/2020 0:00,340.246,43809
20/07/2020 0:00,340.246,28697
21/07/2020 0:00,340.377,20196
22/07/2020 0:00,340.461,14027
23/07/2020 0:00,340.497,32349
24/07/2020 0:00,340.497,55841
25/07/2020 0:00,340.502,21917
26/07/2020 0:00,340.511,41727
27/07/2020 0:00,340.486,121418
28/07/2020 0:00,340.423,139909
29/07/2020 0:00,340.361,139682
30/07/2020 0:00,340.304,129566
31/07/2020 0:00,340.264,53145
1/08/2020 0:00,340.284,19203
2/08/2020 0:00,340.331,19005
3/08/2020 0:00,340.361,24128
4/08/2020 0:00,340.389,41614
5/08/2020 0:00,340.404,28238
6/08/2020 0:00,340.426,16510
7/08/2020 0:00,340.456,19064
8/08/2020 0:00,340.461,91910
9/08/2020 0:00,340.439,66827
10/08/2020 0:00,340.428,83156
11/08/2020 0:00,340.372,153283
12/08/2020 0:00,340.282,188143
13/08/2020 0:00,340.184,189875
14/08/2020 0:00,340.107,113925
15/08/2020 0:00,340.043,157904
16/08/2020 0:00,339.954,177699
17/08/2020 0:00,339.858,187299
18/08/2020 0:00,339.754,193958
19/08/2020 0:00,339.656,195575
20/08/2020 0:00,339.576,196510
21/08/2020 0:00,339.486,195226
22/08/2020 0:00,339.401,144849
23/08/2020 0:00,339.34,127485
24/08/2020 0:00,339.27,148962
25/08/2020 0:00,339.193,148512
26/08/2020 0:00,339.12,141604
27/08/2020 0:00,339.047,125434
28/08/2020 0:00,338.997,107031
29/08/2020 0:00,338.959,85428
30/08/2020 0:00,338.927,79098
31/08/2020 0:00,338.89,78952
1/09/2020 0:00,338.878,79203
2/09/2020 0:00,338.879,79016
3/09/2020 0:00,338.858,78865
4/09/2020 0:00,338.839,78774
5/09/2020 0:00,338.825,78810
6/09/2020 0:00,338.803,78862
7/09/2020 0:00,338.779,78767
8/09/2020 0:00,338.754,78714
9/09/2020 0:00,338.732,78576
10/09/2020 0:00,338.7,78627
11/09/2020 0:00,338.671,78512
12/09/2020 0:00,338.646,78443
13/09/2020 0:00,338.619,78292
14/09/2020 0:00,338.646,70684
15/09/2020 0:00,338.784,16037
16/09/2020 0:00,338.853,12335
17/09/2020 0:00,338.939,12327
18/09/2020 0:00,339.088,12290
19/09/2020 0:00,339.152,12282
20/09/2020 0:00,339.2,12257
21/09/2020 0:00,339.244,12234
22/09/2020 0:00,339.285,12234
23/09/2020 0:00,339.37,12259
24/09/2020 0:00,339.456,12051
25/09/2020 0:00,339.545,11501
26/09/2020 0:00,339.617,11463
27/09/2020 0:00,339.754,11540
28/09/2020 0:00,339.876,11057
29/09/2020 0:00,339.935,10976
30/09/2020 0:00,339.986,10930
1/10/2020 0:00,340.028,10942
2/10/2020 0:00,340.07,10910
3/10/2020 0:00,340.13,10921
4/10/2020 0:00,340.197,10936
5/10/2020 0:00,340.26,10963
6/10/2020 0:00,340.312,10985
7/10/2020 0:00,340.372,11007
8/10/2020 0:00,340.412,11036
9/10/2020 0:00,340.448,11006
10/10/2020 0:00,340.481,11009
11/10/2020 0:00,340.624,11087
12/10/2020 0:00,340.858,11093
13/10/2020 0:00,340.966,11108
14/10/2020 0:00,341.021,10981
15/10/2020 0:00,341.07,10646
16/10/2020 0:00,341.122,10613
17/10/2020 0:00,341.147,10638
18/10/2020 0:00,341.18,10629
19/10/2020 0:00,341.214,10643
20/10/2020 0:00,341.27,10619
21/10/2020 0:00,341.302,10601
22/10/2020 0:00,341.328,10594
23/10/2020 0:00,341.354,10599
24/10/2020 0:00,341.385,10610
25/10/2020 0:00,341.427,10632
26/10/2020 0:00,341.584,10734
27/10/2020 0:00,341.723,10730
28/10/2020 0:00,341.792,10685
29/10/2020 0:00,341.841,10679
30/10/2020 0:00,341.898,10660
31/10/2020 0:00,342.031,10674
1/11/2020 0:00,342.165,10674
2/11/2020 0:00,342.209,10697
3/11/2020 0:00,342.252,10670
4/11/2020 0:00,342.297,10669
5/11/2020 0:00,342.365,10676
6/11/2020 0:00,342.435,10713
7/11/2020 0:00,342.485,25759
8/11/2020 0:00,342.51,11798
9/11/2020 0:00,342.543,11360
10/11/2020 0:00,342.569,11294
11/11/2020 0:00,342.595,11260
12/11/2020 0:00,342.622,11228
13/11/2020 0:00,342.654,11209
14/11/2020 0:00,342.685,11205
15/11/2020 0:00,342.697,11217
16/11/2020 0:00,342.721,11225
17/11/2020 0:00,342.767,11265
18/11/2020 0:00,342.798,11268
19/11/2020 0:00,342.823,11267
20/11/2020 0:00,342.853,12129
21/11/2020 0:00,342.875,47455
22/11/2020 0:00,342.843,58374
23/11/2020 0:00,342.835,58018
24/11/2020 0:00,342.82,52394
25/11/2020 0:00,342.81,49424
26/11/2020 0:00,342.803,55649
27/11/2020 0:00,342.797,34866
28/11/2020 0:00,342.796,34380
29/11/2020 0:00,342.793,40577
30/11/2020 0:00,342.787,42097
1/12/2020 0:00,342.796,33452
2/12/2020 0:00,342.819,23879
3/12/2020 0:00,342.84,11998
4/12/2020 0:00,342.857,11963
5/12/2020 0:00,342.873,31004
6/12/2020 0:00,342.876,74833
7/12/2020 0:00,342.872,57530
8/12/2020 0:00,342.868,57416
9/12/2020 0:00,342.857,57662
10/12/2020 0:00,342.838,57862
11/12/2020 0:00,342.844,57704
12/12/2020 0:00,342.841,57297
13/12/2020 0:00,342.827,46549
14/12/2020 0:00,342.824,38669
15/12/2020 0:00,342.826,38562
16/12/2020 0:00,342.824,30577
17/12/2020 0:00,342.82,16572
18/12/2020 0:00,342.844,14701
19/12/2020 0:00,342.86,12031
20/12/2020 0:00,342.856,24256
21/12/2020 0:00,342.866,48078
22/12/2020 0:00,342.873,56087
23/12/2020 0:00,342.869,69133
24/12/2020 0:00,342.902,13731
25/12/2020 0:00,342.932,12122
26/12/2020 0:00,342.943,12191
27/12/2020 0:00,342.946,56290
28/12/2020 0:00,342.941,17761
29/12/2020 0:00,342.948,17548
30/12/2020 0:00,342.941,59854
31/12/2020 0:00,342.932,26406
1/01/2021 0:00,342.934,41329
2/01/2021 0:00,342.962,33077
3/01/2021 0:00,342.999,12461
4/01/2021 0:00,343.022,12484
5/01/2021 0:00,343.032,12503
6/01/2021 0:00,343.076,12481
7/01/2021 0:00,343.105,12508
8/01/2021 0:00,343.131,12541
9/01/2021 0:00,343.156,13195
10/01/2021 0:00,343.173,54657
11/01/2021 0:00,343.162,12501
12/01/2021 0:00,343.172,12214
13/01/2021 0:00,343.178,53119
14/01/2021 0:00,343.165,34853
15/01/2021 0:00,343.164,34809
16/01/2021 0:00,343.162,34735
17/01/2021 0:00,343.167,60227
18/01/2021 0:00,343.191,15040
19/01/2021 0:00,343.257,12486
20/01/2021 0:00,343.361,12411
21/01/2021 0:00,343.379,12416
22/01/2021 0:00,343.416,12405
23/01/2021 0:00,343.457,12406
24/01/2021 0:00,343.49,12418
25/01/2021 0:00,343.502,12388
26/01/2021 0:00,343.52,13169
27/01/2021 0:00,343.534,30023
28/01/2021 0:00,343.537,39441
29/01/2021 0:00,343.549,23110
30/01/2021 0:00,343.562,25342
31/01/2021 0:00,343.564,72249
1/02/2021 0:00,343.535,55498
2/02/2021 0:00,343.522,55388
3/02/2021 0:00,343.504,51134
4/02/2021 0:00,343.49,35744
5/02/2021 0:00,343.493,29415
6/02/2021 0:00,343.492,33672
7/02/2021 0:00,343.487,65055
8/02/2021 0:00,343.466,52983
9/02/2021 0:00,343.468,18388
10/02/2021 0:00,343.496,13163
11/02/2021 0:00,343.536,13021
12/02/2021 0:00,343.53,15155
13/02/2021 0:00,343.533,44502
14/02/2021 0:00,343.513,59657
15/02/2021 0:00,343.485,87256
16/02/2021 0:00,343.432,103639
17/02/2021 0:00,343.392,65210
18/02/2021 0:00,343.385,18264
19/02/2021 0:00,343.385,36618
20/02/2021 0:00,343.358,103527
21/02/2021 0:00,343.311,103456
22/02/2021 0:00,343.257,103318
23/02/2021 0:00,343.218,103212
24/02/2021 0:00,343.165,87929
25/02/2021 0:00,343.108,103877
26/02/2021 0:00,343.062,92591
27/02/2021 0:00,343.026,75984
28/02/2021 0:00,342.995,75861
1/03/2021 0:00,342.956,104567
2/03/2021 0:00,342.913,85073
3/03/2021 0:00,342.9,61459
4/03/2021 0:00,342.899,40665
5/03/2021 0:00,342.913,28949
6/03/2021 0:00,342.999,20004
7/03/2021 0:00,343.034,19971
8/03/2021 0:00,343.047,19973
9/03/2021 0:00,343.061,27093
10/03/2021 0:00,343.053,40710
11/03/2021 0:00,343.04,50725
12/03/2021 0:00,343.028,55382
13/03/2021 0:00,343.022,36034
14/03/2021 0:00,343.025,43884
15/03/2021 0:00,343.01,51824
16/03/2021 0:00,343.023,36037
17/03/2021 0:00,343.013,49711
18/03/2021 0:00,342.997,57419
19/03/2021 0:00,342.976,54841
20/03/2021 0:00,342.958,69979
21/03/2021 0:00,342.921,100364
22/03/2021 0:00,342.865,123083
23/03/2021 0:00,342.803,126995
24/03/2021 0:00,342.738,132358
25/03/2021 0:00,342.676,119266
26/03/2021 0:00,342.626,91441
27/03/2021 0:00,342.604,18144
28/03/2021 0:00,342.611,14670
29/03/2021 0:00,342.614,54382
30/03/2021 0:00,342.59,64873
31/03/2021 0:00,342.561,65024
1/04/2021 0:00,342.536,47682
2/04/2021 0:00,342.524,36178
3/04/2021 0:00,342.519,36032
4/04/2021 0:00,342.523,36038
5/04/2021 0:00,342.501,47974
6/04/2021 0:00,342.462,76076
7/04/2021 0:00,342.428,65384
8/04/2021 0:00,342.4,72004
9/04/2021 0:00,342.35,118314
10/04/2021 0:00,342.3,119459
11/04/2021 0:00,342.292,112724
12/04/2021 0:00,342.276,82769
13/04/2021 0:00,342.361,82849
14/04/2021 0:00,342.396,82881
15/04/2021 0:00,342.395,77128
16/04/2021 0:00,342.392,65435
17/04/2021 0:00,342.399,65465
18/04/2021 0:00,342.403,65345
19/04/2021 0:00,342.389,51240
20/04/2021 0:00,342.384,18478
21/04/2021 0:00,342.39,18351
22/04/2021 0:00,342.401,18311
23/04/2021 0:00,342.424,18286
24/04/2021 0:00,342.449,18328
25/04/2021 0:00,342.477,15745
26/04/2021 0:00,342.494,13474
27/04/2021 0:00,342.509,13944
28/04/2021 0:00,342.503,77495
29/04/2021 0:00,342.476,82923
30/04/2021 0:00,342.45,82219
1/05/2021 0:00,342.425,56051
2/05/2021 0:00,342.411,55835
3/05/2021 0:00,342.395,66065
4/05/2021 0:00,342.377,74740
5/05/2021 0:00,342.375,74768
6/05/2021 0:00,342.356,74785
7/05/2021 0:00,342.334,68537
8/05/2021 0:00,342.323,37561
9/05/2021 0:00,342.394,13499
10/05/2021 0:00,342.484,13406
11/05/2021 0:00,342.536,13446
12/05/2021 0:00,342.633,13423
13/05/2021 0:00,342.679,13411
14/05/2021 0:00,342.711,13465
15/05/2021 0:00,342.754,13442
16/05/2021 0:00,342.79,21730
17/05/2021 0:00,342.81,34801
18/05/2021 0:00,342.836,34857
19/05/2021 0:00,342.842,45924
20/05/2021 0:00,342.837,70449
21/05/2021 0:00,342.822,83041
22/05/2021 0:00,342.806,83026
23/05/2021 0:00,342.782,82981
24/05/2021 0:00,342.751,90249
25/05/2021 0:00,342.718,109970
26/05/2021 0:00,342.668,119011
27/05/2021 0:00,342.619,118611
28/05/2021 0:00,342.565,123467
29/05/2021 0:00,342.508,119639
30/05/2021 0:00,342.47,119466
31/05/2021 0:00,342.467,119261
1/06/2021 0:00,342.448,108920
2/06/2021 0:00,342.42,101356
3/06/2021 0:00,342.385,110555
4/06/2021 0:00,342.342,118676
5/06/2021 0:00,342.305,118497
6/06/2021 0:00,342.309,104365
7/06/2021 0:00,342.298,103392
8/06/2021 0:00,342.263,117239
9/06/2021 0:00,342.222,118066
10/06/2021 0:00,342.177,118657
11/06/2021 0:00,342.129,118386
12/06/2021 0:00,342.08,102711
13/06/2021 0:00,342.073,78525
14/06/2021 0:00,342.172,14382
15/06/2021 0:00,342.245,13228
16/06/2021 0:00,342.305,13141
17/06/2021 0:00,342.344,13119
18/06/2021 0:00,342.376,13094
19/06/2021 0:00,342.4,13084
20/06/2021 0:00,342.418,18846
21/06/2021 0:00,342.428,39903
22/06/2021 0:00,342.426,54922
23/06/2021 0:00,342.416,54980
24/06/2021 0:00,342.413,54989
25/06/2021 0:00,342.426,39387
26/06/2021 0:00,342.516,12929
27/06/2021 0:00,342.579,12855
28/06/2021 0:00,342.628,12829
29/06/2021 0:00,342.662,12810
30/06/2021 0:00,342.689,24056
1/07/2021 0:00,342.692,70326
2/07/2021 0:00,342.666,100064
3/07/2021 0:00,342.633,99938
4/07/2021 0:00,342.595,99802
5/07/2021 0:00,342.566,99606
6/07/2021 0:00,342.584,62435
7/07/2021 0:00,342.77,13523
8/07/2021 0:00,342.84,13180
9/07/2021 0:00,342.881,13080
10/07/2021 0:00,342.913,18089
11/07/2021 0:00,342.932,41740
12/07/2021 0:00,342.93,79223
13/07/2021 0:00,342.9,126105
14/07/2021 0:00,342.847,150610
15/07/2021 0:00,342.809,133694
16/07/2021 0:00,342.853,78906
17/07/2021 0:00,343.027,18257
18/07/2021 0:00,343.149,13232
19/07/2021 0:00,343.216,13093
20/07/2021 0:00,343.27,13019
21/07/2021 0:00,343.307,29347
22/07/2021 0:00,343.337,55268
23/07/2021 0:00,343.348,55670
24/07/2021 0:00,343.347,74563
25/07/2021 0:00,343.342,74404
26/07/2021 0:00,343.352,74333
27/07/2021 0:00,343.382,89222
28/07/2021 0:00,343.375,106048
29/07/2021 0:00,343.345,127855
30/07/2021 0:00,343.303,121306
31/07/2021 0:00,343.272,121039
1/08/2021 0:00,343.242,120837
2/08/2021 0:00,343.208,90561
3/08/2021 0:00,343.221,25138
4/08/2021 0:00,343.236,44791
5/08/2021 0:00,343.215,136341
6/08/2021 0:00,343.141,196939
7/08/2021 0:00,343.052,194643
8/08/2021 0:00,342.955,193410
9/08/2021 0:00,342.865,193774
10/08/2021 0:00,342.771,193441
11/08/2021 0:00,342.682,192509
12/08/2021 0:00,342.606,191897
13/08/2021 0:00,342.615,140881
14/08/2021 0:00,342.603,89399
15/08/2021 0:00,342.608,64615
16/08/2021 0:00,342.598,90218
17/08/2021 0:00,342.643,65221
18/08/2021 0:00,342.672,33570
19/08/2021 0:00,342.71,15254
20/08/2021 0:00,342.729,15015
21/08/2021 0:00,342.756,14803
22/08/2021 0:00,342.784,14661
23/08/2021 0:00,342.822,14844
24/08/2021 0:00,342.882,14834
25/08/2021 0:00,342.971,14658
26/08/2021 0:00,343.03,14494
27/08/2021 0:00,343.07,14303
28/08/2021 0:00,343.111,14083
29/08/2021 0:00,343.144,13854
30/08/2021 0:00,343.172,13613
31/08/2021 0:00,343.198,13471
1/09/2021 0:00,343.222,35022
2/09/2021 0:00,343.217,57897
3/09/2021 0:00,343.21,58017
4/09/2021 0:00,343.212,57756
5/09/2021 0:00,343.194,57679
6/09/2021 0:00,343.181,57571
7/09/2021 0:00,343.197,57524
8/09/2021 0:00,343.226,42803
9/09/2021 0:00,343.26,19848
10/09/2021 0:00,343.327,17102
11/09/2021 0:00,343.41,13198
12/09/2021 0:00,343.467,13102
13/09/2021 0:00,343.654,13251
14/09/2021 0:00,343.758,12842
15/09/2021 0:00,343.817,12465
16/09/2021 0:00,343.856,12797
17/09/2021 0:00,343.889,12773
18/09/2021 0:00,343.922,12690
19/09/2021 0:00,343.952,12703
20/09/2021 0:00,343.979,12597
21/09/2021 0:00,344.043,12518
22/09/2021 0:00,344.126,12427
23/09/2021 0:00,344.17,12413
24/09/2021 0:00,344.214,12553
25/09/2021 0:00,344.291,13099
26/09/2021 0:00,344.399,13105
27/09/2021 0:00,344.453,13054
28/09/2021 0:00,344.494,13005
29/09/2021 0:00,344.536,12741
30/09/2021 0:00,344.559,12646
1/10/2021 0:00,344.588,12479
2/10/2021 0:00,344.613,12485
3/10/2021 0:00,344.635,12486
4/10/2021 0:00,344.657,23406
5/10/2021 0:00,344.667,49988
6/10/2021 0:00,344.669,57925
7/10/2021 0:00,344.686,34755
8/10/2021 0:00,344.714,80647
9/10/2021 0:00,344.715,80861
10/10/2021 0:00,344.71,81277
11/10/2021 0:00,344.701,69149
12/10/2021 0:00,344.738,41594
13/10/2021 0:00,344.742,58542
14/10/2021 0:00,344.741,58249
15/10/2021 0:00,344.741,58026
16/10/2021 0:00,344.729,57988
17/10/2021 0:00,344.738,58151
18/10/2021 0:00,344.807,66502
19/10/2021 0:00,344.856,82385
20/10/2021 0:00,344.862,82270
21/10/2021 0:00,344.859,82232
22/10/2021 0:00,344.854,81984
23/10/2021 0:00,344.845,81851
24/10/2021 0:00,344.834,81713
25/10/2021 0:00,344.835,81637
26/10/2021 0:00,344.844,81534
27/10/2021 0:00,344.85,69262
28/10/2021 0:00,344.85,80846
29/10/2021 0:00,344.844,78085
30/10/2021 0:00,344.843,81148
31/10/2021 0:00,344.845,81035
1/11/2021 0:00,344.829,86133
2/11/2021 0:00,344.786,124577
3/11/2021 0:00,344.743,93829
4/11/2021 0:00,344.714,124478
5/11/2021 0:00,344.667,124237
6/11/2021 0:00,344.638,58281
7/11/2021 0:00,344.623,124447
8/11/2021 0:00,344.581,130671
9/11/2021 0:00,344.531,143422
10/11/2021 0:00,344.477,142837
11/11/2021 0:00,344.425,140252
12/11/2021 0:00,344.404,136734
13/11/2021 0:00,344.382,122363
14/11/2021 0:00,344.382,106026
15/11/2021 0:00,344.385,97356
16/11/2021 0:00,344.408,86748
17/11/2021 0:00,344.411,71045
18/11/2021 0:00,344.402,58430
19/11/2021 0:00,344.41,59516
20/11/2021 0:00,344.407,59406
21/11/2021 0:00,344.4,76751
22/11/2021 0:00,344.433,36722
23/11/2021 0:00,344.454,40659
24/11/2021 0:00,344.472,36422
25/11/2021 0:00,344.499,36340
26/11/2021 0:00,344.513,36339
27/11/2021 0:00,344.533,36469
28/11/2021 0:00,344.593,36378
29/11/2021 0:00,344.615,36369
30/11/2021 0:00,344.633,35684
1/12/2021 0:00,344.652,35207
2/12/2021 0:00,344.674,35092
3/12/2021 0:00,344.701,35081
4/12/2021 0:00,344.753,35084
5/12/2021 0:00,344.845,62279
6/12/2021 0:00,344.923,23940
7/12/2021 0:00,344.979,32272
8/12/2021 0:00,345.007,44613
9/12/2021 0:00,345.016,53714
10/12/2021 0:00,345.02,58817
11/12/2021 0:00,345.022,81345
12/12/2021 0:00,345.008,116618
13/12/2021 0:00,344.986,108039
14/12/2021 0:00,344.972,87595
15/12/2021 0:00,344.958,77171
16/12/2021 0:00,344.951,105501
17/12/2021 0:00,344.933,113785
18/12/2021 0:00,344.937,25960
19/12/2021 0:00,344.965,13830
20/12/2021 0:00,344.99,13793
21/12/2021 0:00,345.053,13740
22/12/2021 0:00,345.122,15505
23/12/2021 0:00,345.157,13759
24/12/2021 0:00,345.173,13769
25/12/2021 0:00,345.199,13774
26/12/2021 0:00,345.22,37954
27/12/2021 0:00,345.245,26897
28/12/2021 0:00,345.279,48551
29/12/2021 0:00,345.291,55367
30/12/2021 0:00,345.299,67499
31/12/2021 0:00,345.292,35969
